I
640 Version - Iran FIR custom airways (from AIP, generated)
ASMET  28.799444   56.171944 GETIS  30.195833   56.373889 1 280 600 M318
GETIS  30.195833   56.373889 MIRER  30.995278   56.490556 1 280 600 M318
MIRER  30.995278   56.490556 PARID  31.511389   56.566111 1 280 600 M318
PARID  31.511389   56.566111 NIVRA  31.984722   56.636111 1 280 600 M318
NIVRA  31.984722   56.636111 IMSOG  32.943333   56.780278 1 280 600 M318
IMSOG  32.943333   56.780278 OTISO  33.247500   56.826667 1 280 600 M318
OTISO  33.247500   56.826667 TBS    33.672500   56.891667 1 280 600 M318
TBS    33.672500   56.891667 DAPIN  34.342778   57.070278 1 130 600 M318
DAPIN  34.342778   57.070278 IMKUK  34.933889   57.229444 1 130 600 M318
IMKUK  34.933889   57.229444 RABAM  35.911667   57.498611 1 160 600 M318
RABAM  35.911667   57.498611 SBZ    36.169444   57.570833 1 160 600 M318
SBZ    36.169444   57.570833 BONEM  36.640556   57.779722 1 160 600 M318
BONEM  36.640556   57.779722 SILPO  37.135000   58.001667 1 160 600 M318
SILPO  37.135000   58.001667 RIKOP  37.673889   58.247222 1 160 600 M318
RIKOP  37.673889   58.247222 VUSUL  36.235278   58.123889 1 160 600 M324
VUSUL  36.235278   58.123889 LOXED  35.981667   58.102500 1 160 600 M324
LOXED  35.981667   58.102500 ASRUX  35.118889   57.873056 1 280 600 M324
ASRUX  35.118889   57.873056 TASLU  34.425278   57.691944 1 280 600 M324
TASLU  34.425278   57.691944 MIXIL  33.509444   57.445278 1 280 600 M324
MIXIL  33.509444   57.445278 ROXEK  33.189722   57.360556 1 280 600 M324
ROXEK  33.189722   57.360556 EGPOD  32.816944   57.262500 1 280 600 M324
EGPOD  32.816944   57.262500 DAR    31.783056   56.994444 1 280 600 M324
DAR    31.783056   56.994444 PURBO  31.229444   56.975556 1 160 600 M324
PURBO  31.229444   56.975556 ALGUV  30.783889   56.959444 1 160 600 M324
ALGUV  30.783889   56.959444 KER    30.282778   56.942222 1 160 600 M324
KER    30.282778   56.942222 ALMEK  29.788333   56.847778 1 170 600 M324
ALMEK  29.788333   56.847778 NANTO  28.694444   56.641944 1 170 600 M324
NANTO  28.694444   56.641944 TAVNO  28.186667   56.548056 1 170 600 M324
TAVNO  28.186667   56.548056 BND    27.196944   56.366667 1 160 600 M324
BND    27.196944   56.366667 MOBET  26.735000   56.152222 1 050 600 M324
MOBET  26.735000   56.152222 PATAT  26.270278   56.016389 1 080 600 M324
SAV    35.018333   50.371111 ORLOG  34.920000   49.154167 1 140 600 M434
ORLOG  34.920000   49.154167 HAM    34.866667   48.550278 1 140 600 M434
HAM    34.866667   48.550278 KEBEP  35.081667   47.670556 1 140 600 M434
KEBEP  35.081667   47.670556 LOVID  35.127778   47.478056 1 140 600 M434
LOVID  35.127778   47.478056 TUKLO  35.170556   47.297500 1 140 600 M434
TUKLO  35.170556   47.297500 SNJ    35.238611   47.008056 1 140 600 M434
SNJ    35.238611   47.008056 NOLTO  35.243056   46.939722 1 140 600 M434
NOLTO  35.243056   46.939722 ASLAX  35.268611   46.521667 1 150 600 M434
ASLAX  35.268611   46.521667 BOXIX  35.290000   46.156667 1 150 600 M434
ALRAM  37.708333   44.626667 KAPES  37.422222   45.334444 1 200 600 M555
RAGAS  26.593611   52.226944 EGMIT  26.561111   53.140278 1 100 600 M561
EGMIT  26.561111   53.140278 DATUT  26.558889   53.593889 1 100 600 M561
DATUT  26.558889   53.593889 KIS    26.528889   53.953611 1 100 600 M561
KIS    26.528889   53.953611 MIVUN  26.531667   54.325556 1 050 600 M561
MIVUN  26.531667   54.325556 DENSA  26.532778   54.488889 1 050 600 M561
DENSA  26.532778   54.488889 LEN    26.536111   54.851111 1 050 600 M561
LEN    26.536111   54.851111 BOSOS  26.723611   55.719722 1 050 600 M561
BOSOS  26.723611   55.719722 KHM    26.763056   55.907500 1 050 600 M561
KHM    26.763056   55.907500 PAVON  27.035000   56.196944 1 050 600 M561
PAVON  27.035000   56.196944 RUKOT  26.890000   58.060833 1 050 600 M561
RUKOT  26.890000   58.060833 LADPA  26.891944   59.420556 1 050 600 M561
LADPA  26.891944   59.420556 GOKSO  26.928333   60.670000 1 200 600 M561
GOKSO  26.928333   60.670000 ASVIB  26.956667   63.303333 1 200 600 M561
TRN    35.696944   51.283611 DAMOS  37.438611   47.755833 1 290 600 M573
DAMOS  37.438611   47.755833 TBZ    38.148056   46.212778 1 290 600 M573
TBZ    38.148056   46.212778 VUVAG  38.424722   45.490556 1 240 600 M573
VUVAG  38.424722   45.490556 BORES  38.474722   45.360278 1 240 600 M573
BORES  38.474722   45.360278 DASIS  38.909722   44.208333 1 240 600 M573
LUMOM  37.270000   44.823333 PAVOD  37.034444   45.309444 1 300 600 M701
PAVOD  37.034444   45.309444 ENEDA  35.869722   46.455000 1 300 600 M701
ENEDA  35.869722   46.455000 NOLTO  35.243056   46.939722 1 300 600 M701
NOLTO  35.243056   46.939722 KRD    33.434167   48.291667 1 300 600 M701
KRD    33.434167   48.291667 DAPEM  32.857222   48.699722 1 300 600 M701
DAPEM  32.857222   48.699722 NAGRO  32.170833   49.263611 1 300 600 M701
NAGRO  32.170833   49.263611 IMKEN  31.735278   49.603056 1 300 600 M701
IMKEN  31.735278   49.603056 MESVI  31.182500   50.001667 1 300 600 M701
MESVI  31.182500   50.001667 BOTAS  29.878056   50.920833 1 300 600 M701
BOTAS  29.878056   50.920833 IVERA  29.384167   51.261111 1 300 600 M701
IVERA  29.384167   51.261111 DEPSU  28.569167   51.846389 1 300 600 M701
DEPSU  28.569167   51.846389 DURSI  27.205278   52.028889 1 180 600 M701
DURSI  27.205278   52.028889 KAVAM  26.960278   51.971667 1 130 600 M701
KAVAM  26.960278   51.971667 MIDSI  26.695000   51.911667 1 130 600 M701
DASIS  38.909722   44.208333 REXUS  38.940000   45.225556 1 200 600 M710
REXUS  38.940000   45.225556 DULAV  38.950000   45.633333 1 170 600 M710
ASVIB  26.956667   63.303333 SRN    27.415000   62.325278 1 310 600 M715
SRN    27.415000   62.325278 PEKES  28.991389   59.872500 1 310 600 M715
PEKES  28.991389   59.872500 SILKO  29.932778   58.693889 1 270 600 M715
SILKO  29.932778   58.693889 EGRES  30.815278   57.528889 1 270 600 M715
EGRES  30.815278   57.528889 PURBO  31.229444   56.975556 1 270 600 M715
PURBO  31.229444   56.975556 PARID  31.511389   56.566111 1 270 600 M715
PARID  31.511389   56.566111 DANEM  32.481667   55.121389 1 270 600 M715
DANEM  32.481667   55.121389 MITET  32.873889   54.480556 1 150 600 M715
MITET  32.873889   54.480556 PURKI  33.194444   53.949167 1 150 600 M715
PURKI  33.194444   53.949167 KAVEK  33.380278   53.637222 1 130 600 M715
KAVEK  33.380278   53.637222 RERET  33.560000   53.447500 1 130 600 M715
RERET  33.560000   53.447500 OBRIX  34.761111   52.144444 1 130 600 M715
OBRIX  34.761111   52.144444 SOLIR  34.946667   51.692778 1 250 600 M715
SOLIR  34.946667   51.692778 OXADU  35.143611   51.207222 1 250 600 M715
OXADU  35.143611   51.207222 IMLIM  35.200000   51.066667 1 300 600 M715
IMLIM  35.200000   51.066667 ELIPO  35.679444   50.354722 1 300 600 M715
ELIPO  35.679444   50.354722 MIVAK  35.987500   49.890000 1 300 600 M715
MIVAK  35.987500   49.890000 SUTBU  36.556667   48.792222 1 130 600 M715
SUTBU  36.556667   48.792222 ZAJ    36.779444   48.353056 1 130 600 M715
ULDUS  38.000000   51.016667 LABKA  36.695000   50.728333 1 200 600 M718
LABKA  36.695000   50.728333 GOPKA  36.215556   50.623333 1 200 600 M718
GOPKA  36.215556   50.623333 DAVMI  35.949167   50.566944 1 200 600 M718
MESPO  24.804722   59.844444 NAGES  26.414444   59.753889 1 240 600 M719
ULDUS  38.000000   51.016667 ULEXI  37.728889   51.108611 1 100 600 N39
ULEXI  37.728889   51.108611 NSH    36.662778   51.464167 1 100 600 N39
NSH    36.662778   51.464167 DEMBA  35.936389   51.753056 1 200 600 N39
DEMBA  35.936389   51.753056 ELEDI  35.026667   52.065556 1 200 600 N39
ELEDI  35.026667   52.065556 OBRIX  34.761111   52.144444 1 200 600 N39
BATEV  38.168056   50.238611 UMERO  37.923333   50.253889 1 050 460 N72
UMERO  37.923333   50.253889 EMAVI  37.280556   50.293611 1 160 600 N72
EMAVI  37.280556   50.293611 EGMAN  37.053056   50.307500 1 160 600 N72
EGMAN  37.053056   50.307500 PAXID  36.284167   50.339167 1 160 600 N72
PAXID  36.284167   50.339167 GOLNU  35.953056   50.347778 1 160 600 N72
GOLNU  35.953056   50.347778 ELIPO  35.679444   50.354722 1 160 600 N72
ELIPO  35.679444   50.354722 SESBI  35.531667   50.358333 1 160 600 N72
SESBI  35.531667   50.358333 PEDAR  35.140556   50.368333 1 160 600 N72
PEDAR  35.140556   50.368333 SAV    35.018333   50.371111 1 160 600 N72
SAV    35.018333   50.371111 EGVEL  34.716111   50.501389 1 160 600 N72
EGVEL  34.716111   50.501389 UKITA  33.115833   50.011389 1 140 600 N72
UKITA  33.115833   50.011389 IMKEN  31.735278   49.603056 1 160 600 N72
IMKEN  31.735278   49.603056 MAH    30.556111   49.149444 1 140 600 N72
MAH    30.556111   49.149444 UKNAR  29.927222   49.080556 1 100 600 N72
UKNAR  29.927222   49.080556 TULAX  29.648056   49.050278 1 150 600 N72
ASVIB  26.956667   63.303333 GENEV  26.713056   60.632500 1 280 600 N312
GENEV  26.713056   60.632500 SOLUV  26.699167   60.259167 1 280 600 N312
SOLUV  26.699167   60.259167 DUGLI  26.670556   59.575278 1 280 600 N312
DUGLI  26.670556   59.575278 NOVSU  26.568611   57.646944 1 280 600 N312
NOVSU  26.568611   57.646944 BONIK  26.745556   56.447500 1 280 600 N312
BONIK  26.745556   56.447500 MOBET  26.735000   56.152222 1 280 600 N312
MOBET  26.735000   56.152222 KHM    26.763056   55.907500 1 100 600 N312
KHM    26.763056   55.907500 SERDU  26.787500   54.965833 1 100 600 N312
SERDU  26.787500   54.965833 ROSUM  26.794722   54.610278 1 100 600 N312
ROSUM  26.794722   54.610278 LVA    26.811944   53.355833 1 100 600 N312
LVA    26.811944   53.355833 KAPIP  26.722778   52.234167 1 100 600 N312
KAPIP  26.722778   52.234167 MIDSI  26.695000   51.911667 1 100 600 N312
DERBO  29.428333   61.283611 ZDN    29.486667   60.901389 1 280 600 N319
ZDN    29.486667   60.901389 KUVAV  31.573889   58.963056 1 280 600 N319
KUVAV  31.573889   58.963056 IMPAT  32.414167   58.148889 1 280 600 N319
IMPAT  32.414167   58.148889 ROXEK  33.189722   57.360556 1 280 600 N319
ROXEK  33.189722   57.360556 TBS    33.672500   56.891667 1 280 600 N319
TBS    33.672500   56.891667 ITELO  35.592778   55.014444 1 280 600 N319
ITELO  35.592778   55.014444 ODKAT  35.780556   54.696111 1 280 600 N319
ODKAT  35.780556   54.696111 DNZ    36.648056   53.188889 1 280 600 N319
DNZ    36.648056   53.188889 DASEL  37.110000   52.461389 1 280 600 N319
DASEL  37.110000   52.461389 RIGAN  37.595278   51.681111 1 280 600 N319
RIGAN  37.595278   51.681111 ULDUS  38.000000   51.016667 1 280 600 N319
MOBON  27.737222   55.420278 BOSOS  26.723611   55.719722 1 220 600 N440
BOSOS  26.723611   55.719722 RADEB  26.194444   55.788611 1 220 600 N440
RADEB  26.194444   55.788611 GABKO  26.067778   55.798611 1 080 600 N440
BJD    32.972222   59.200000 TASLU  34.425278   57.691944 1 280 600 N567
TASLU  34.425278   57.691944 IMKUK  34.933889   57.229444 1 280 600 N567
IMKUK  34.933889   57.229444 MUSEG  35.782222   56.441944 1 280 600 N567
MUSEG  35.782222   56.441944 IBRAV  36.344722   55.908333 1 280 600 N567
IBRAV  36.344722   55.908333 LOVEN  36.657222   55.565278 1 280 600 N567
LOVEN  36.657222   55.565278 SOMAD  37.445833   54.548611 1 280 600 N567
IVIVA  24.995833   57.832778 KATUS  25.266667   57.783333 1 280 600 N570
KATUS  25.266667   57.783333 GIGAB  25.618889   57.541944 1 280 600 N570
GIGAB  25.618889   57.541944 NOVSU  26.568611   57.646944 1 280 600 N570
NOVSU  26.568611   57.646944 BONIK  26.745556   56.447500 1 280 600 N570
BONIK  26.745556   56.447500 MOBET  26.735000   56.152222 1 280 600 N570
MOBET  26.735000   56.152222 KHM    26.763056   55.907500 1 100 600 N570
KHM    26.763056   55.907500 SERDU  26.787500   54.965833 1 100 600 N570
SERDU  26.787500   54.965833 ROSUM  26.794722   54.610278 1 100 600 N570
ROSUM  26.794722   54.610278 LVA    26.811944   53.355833 1 100 600 N570
LVA    26.811944   53.355833 DURSI  27.205278   52.028889 1 100 600 N570
DURSI  27.205278   52.028889 KAVAM  26.960278   51.971667 1 100 600 N570
KAVAM  26.960278   51.971667 MIDSI  26.695000   51.911667 1 100 600 N570
MAGRI  38.902222   46.383333 ARB    38.315556   48.434722 1 310 600 N636
ARB    38.315556   48.434722 RIKIS  38.041667   49.719722 1 310 600 N636
RIKIS  38.041667   49.719722 UMERO  37.923333   50.253889 1 310 600 N636
UMERO  37.923333   50.253889 ULEXI  37.728889   51.108611 1 310 600 N636
ULEXI  37.728889   51.108611 RIGAN  37.595278   51.681111 1 310 600 N636
RIGAN  37.595278   51.681111 GGN    36.928889   54.375833 1 310 600 N636
GGN    36.928889   54.375833 LOVEN  36.657222   55.565278 1 310 600 N636
LOVEN  36.657222   55.565278 ODKOL  36.526667   56.117222 1 310 600 N636
ODKOL  36.526667   56.117222 SBZ    36.169444   57.570833 1 310 600 N636
SBZ    36.169444   57.570833 LOXED  35.981667   58.102500 1 310 600 N636
LOXED  35.981667   58.102500 PAMTU  35.168333   61.135000 1 310 600 N636
ULDUN  26.408056   56.156667 KAVEG  26.268889   55.409444 1 280 600 N700
KAVEG  26.268889   55.409444 MENDI  25.831944   55.089444 1 280 600 N700
MENDI  25.831944   55.089444 DAPER  25.756111   54.958611 1 280 600 N700
DASUT  26.308889   53.185556 LEVNA  26.316944   53.553333 1 130 600 N717
LEVNA  26.316944   53.553333 VEKEL  26.324722   53.955833 1 130 600 N717
VEKEL  26.324722   53.955833 UKVUP  26.327778   54.148611 1 130 600 N717
UKVUP  26.327778   54.148611 MIRIT  26.336944   54.903056 1 130 600 N717
MIRIT  26.336944   54.903056 ORPEN  26.521944   55.335556 1 200 600 N717
ORPEN  26.521944   55.335556 KHM    26.763056   55.907500 1 200 600 N717
KHM    26.763056   55.907500 ULDUN  26.408056   56.156667 1 280 600 N717
RST    37.326111   49.615833 GODNA  38.342500   46.915833 1 290 600 P146
GODNA  38.342500   46.915833 MURID  38.462222   46.590278 1 180 600 P146
MURID  38.462222   46.590278 SIBVU  38.745556   45.782500 1 180 600 P146
SIBVU  38.745556   45.782500 REXUS  38.940000   45.225556 1 180 600 P146
REXUS  38.940000   45.225556 AGINA  39.323333   44.086667 1 180 600 P146
MIDSI  26.695000   51.911667 DASDO  28.900278   52.097500 1 130 600 P302
RAGAS  26.593611   52.226944 KAPIP  26.722778   52.234167 1 130 600 P550
KAPIP  26.722778   52.234167 PEGET  27.076111   52.254167 1 130 600 P550
PEGET  27.076111   52.254167 MIXEM  27.255556   52.265556 1 130 600 P550
MIXEM  27.255556   52.265556 LAGSA  28.551667   52.348889 1 130 600 P550
LAGSA  28.551667   52.348889 SYZ    29.540000   52.588611 1 130 600 P550
SYZ    29.540000   52.588611 REXEB  29.868889   52.156389 1 300 600 P550
REXEB  29.868889   52.156389 YSJ    30.693333   51.556667 1 300 600 P550
YSJ    30.693333   51.556667 RASLA  33.200556   49.569167 1 300 600 P550
RASLA  33.200556   49.569167 RIGOX  35.105000   47.943333 1 300 600 P550
RIGOX  35.105000   47.943333 TUGEL  36.205556   47.078889 1 300 600 P550
TUGEL  36.205556   47.078889 LAKLI  37.625000   45.921944 1 300 600 P550
LAKLI  37.625000   45.921944 VUVAG  38.424722   45.490556 1 300 600 P550
VUVAG  38.424722   45.490556 BORES  38.474722   45.360278 1 240 600 P550
BORES  38.474722   45.360278 DASIS  38.474722   45.360278 1 240 600 P550
KAMAR  32.650000   60.733333 BJD    32.972222   59.200000 1 280 600 P567
BJD    32.972222   59.200000 PATEN  34.140278   57.392778 1 280 600 P567
PATEN  34.140278   57.392778 ALROT  35.187778   55.693333 1 280 600 P567
ALROT  35.187778   55.693333 ITELO  35.592778   55.014444 1 280 600 P567
ITELO  35.592778   55.014444 ODKAT  35.780556   54.696111 1 280 600 P567
ODKAT  35.780556   54.696111 DNZ    36.648056   53.188889 1 280 600 P567
DNZ    36.648056   53.188889 DASEL  37.110000   52.461389 1 280 600 P567
DASEL  37.110000   52.461389 RIGAN  37.595278   51.681111 1 280 600 P567
RIGAN  37.595278   51.681111 ULDUS  38.000000   51.016667 1 280 600 P567
ULDUS  38.000000   51.016667 ULEXI  37.728889   51.108611 1 100 600 P574
ULEXI  37.728889   51.108611 NSH    36.662778   51.464167 1 100 600 P574
NSH    36.662778   51.464167 DANEB  36.333611   51.402222 1 170 600 P574
DANEB  36.333611   51.402222 NAGMO  36.037222   51.348611 1 170 600 P574
NAGMO  36.037222   51.348611 TRN    35.696944   51.283611 1 170 600 P574
TRN    35.696944   51.283611 RUS    35.445278   50.905278 1 100 600 P574
RUS    35.445278   50.905278 SOGOL  35.141389   50.524444 1 090 600 P574
SOGOL  35.141389   50.524444 SAV    35.018333   50.371111 1 090 600 P574
SAV    35.018333   50.371111 EGVEL  34.716111   50.501389 1 160 600 P574
EGVEL  34.716111   50.501389 PEKAM  33.484444   51.021667 1 160 600 P574
PEKAM  33.484444   51.021667 IMRAG  32.861667   51.278611 1 160 600 P574
IMRAG  32.861667   51.278611 EGPAT  32.558333   51.402500 1 160 600 P574
EGPAT  32.558333   51.402500 LOXAK  31.748333   51.728889 1 160 600 P574
LOXAK  31.748333   51.728889 OBTUX  31.373056   51.878333 1 160 600 P574
OBTUX  31.373056   51.878333 ASNIT  30.648333   52.163333 1 160 600 P574
ASNIT  30.648333   52.163333 SYZ    29.540000   52.588611 1 160 600 P574
SYZ    29.540000   52.588611 SITEN  29.035278   52.925556 1 130 600 P574
SITEN  29.035278   52.925556 KASOL  28.529722   53.259167 1 130 600 P574
KASOL  28.529722   53.259167 ROTAL  27.544722   53.888889 1 130 600 P574
ROTAL  27.544722   53.888889 DENSA  26.532778   54.488889 1 130 600 P574
DENSA  26.532778   54.488889 DAPER  25.756111   54.958611 1 130 600 P574
MESVI  31.182500   50.001667 KHG    29.263889   50.316667 1 280 600 P715
KHG    29.263889   50.316667 ALNIN  28.551667   50.176667 1 280 600 P715
ALNIN  28.551667   50.176667 KUVER  28.156944   50.100000 1 280 600 P715
PAXER  34.936667   55.210278 ITELO  35.592778   55.014444 1 280 600 P718
ITELO  35.592778   55.014444 BONUL  36.709444   54.686667 1 280 600 P718
BONUL  36.709444   54.686667 KUREL  37.214167   54.592222 1 280 600 P718
KUREL  37.214167   54.592222 SOMAD  37.445833   54.548611 1 280 600 P718
DAVEP  27.707222   57.335833 VELAP  27.432222   56.997222 1 260 600 Q10
VELAP  27.432222   56.997222 MOBET  26.735000   56.152222 1 260 600 Q10
ASMET  28.799444   56.171944 ALMEK  29.788333   56.847778 1 170 600 Q14
ZAL    31.095278   61.541667 KAPUR  30.535000   61.120278 1 170 600 Q16
KAPUR  30.535000   61.120278 LUDAX  29.949444   60.683611 1 170 600 Q16
GGN    36.928889   54.375833 RUDEX  36.669167   54.115556 1 160 600 Q17
RUDEX  36.669167   54.115556 IMDUX  36.253056   53.703056 1 160 600 Q17
IMDUX  36.253056   53.703056 RUBIL  35.531389   52.990278 1 160 600 Q17
RUBIL  35.531389   52.990278 DHN    35.254167   52.720000 1 160 600 Q17
BUZ    28.951111   50.825833 SESMA  29.578056   51.085833 1 140 600 Q25
SESMA  29.578056   51.085833 RADID  30.412222   51.436944 1 140 600 Q25
RADID  30.412222   51.436944 YSJ    30.693333   51.556667 1 140 600 Q25
YSJ    30.693333   51.556667 MIPUL  31.002778   51.702500 1 170 600 Q25
MIPUL  31.002778   51.702500 OBTUX  31.373056   51.878333 1 170 600 Q25
OBTUX  31.373056   51.878333 GESIP  31.765556   52.066389 1 170 600 Q25
RUS    35.445278   50.905278 RADAL  34.906389   52.339722 1 130 600 T210
RUS    35.445278   50.905278 OXADU  35.143611   51.207222 1 200 600 T211
OXADU  35.143611   51.207222 EGTOS  34.589722   51.753611 1 200 600 T211
EGTOS  34.589722   51.753611 VAVIN  34.285833   52.046389 1 200 600 T211
VAVIN  34.285833   52.046389 ITMOV  33.810000   52.506389 1 200 600 T211
ITMOV  33.810000   52.506389 DAPOG  33.628889   52.391944 1 200 600 T211
SRN    27.415000   62.325278 GIBUT  27.738611   62.029167 1 120 600 T216
GIBUT  27.738611   62.029167 SODOK  28.186944   61.614444 1 170 600 T216
SODOK  28.186944   61.614444 PEGOS  28.987500   60.861111 1 170 600 T216
PEGOS  28.987500   60.861111 PUVMI  29.245556   60.399167 1 170 600 T216
PUVMI  29.245556   60.399167 MIRAD  29.692778   59.922500 1 200 600 T216
MIRAD  29.692778   59.922500 SITAK  30.521111   58.789444 1 200 600 T216
SITAK  30.521111   58.789444 DAR    31.783056   56.994444 1 200 600 T216
EGSIR  29.770833   51.459722 RUBAK  29.438056   51.705000 1 180 600 T217
RUBAK  29.438056   51.705000 TOTNO  29.181111   51.893333 1 180 600 T217
TOTNO  29.181111   51.893333 DASDO  28.900278   52.097500 1 180 600 T217
DASDO  28.900278   52.097500 LAGSA  28.551667   52.348889 1 180 600 T217
LAGSA  28.551667   52.348889 LAM    27.372778   53.183889 1 130 600 T217
DASUT  26.308889   53.185556 LEVNA  26.316944   53.553333 1 130 600 T800
LEVNA  26.316944   53.553333 VEKEL  26.324722   53.955833 1 130 600 T800
VEKEL  26.324722   53.955833 UKVUP  26.327778   54.148611 1 130 600 T800
UKVUP  26.327778   54.148611 MIRIT  26.336944   54.903056 1 130 600 T800
MIRIT  26.336944   54.903056 NANPA  26.383611   55.526667 1 130 600 T800
NANPA  26.383611   55.526667 ULDUN  26.408056   56.156667 1 130 600 T800
BJD    32.972222   59.200000 RETOX  33.370833   57.907778 1 150 600 T888
RETOX  33.370833   57.907778 MIXIL  33.509444   57.445278 1 150 600 T888
MIXIL  33.509444   57.445278 TBS    33.672500   56.891667 1 150 600 T888
TBS    33.672500   56.891667 EMITI  33.969722   56.145833 1 240 600 T888
BND    27.196944   56.366667 ASMUK  28.164444   56.081389 1 200 600 Z1
ASMUK  28.164444   56.081389 BOTUX  28.974444   55.368056 1 200 600 Z1
BOTUX  28.974444   55.368056 RIKAS  29.893611   54.540000 1 200 600 Z1
RIKAS  29.893611   54.540000 DEDAK  30.933333   53.577500 1 200 600 Z1
DEDAK  30.933333   53.577500 MUXIS  31.976389   52.582778 1 200 600 Z1
MUXIS  31.976389   52.582778 ISN    32.746944   51.827778 1 200 600 Z1
ISN    32.746944   51.827778 PEKAM  33.484444   51.021667 1 200 600 Z1
PEKAM  33.484444   51.021667 DEKBA  34.362500   50.142222 1 200 600 Z1
DEKBA  34.362500   50.142222 DAXIL  34.859722   49.581667 1 200 600 Z1
DAXIL  34.859722   49.581667 AMBEX  37.065556   47.361944 1 200 600 Z1
AMBEX  37.065556   47.361944 SISIL  37.578333   46.822778 1 200 600 Z1
SISIL  37.578333   46.822778 TBZ    38.148056   46.212778 1 200 600 Z1
TRN    35.696944   51.283611 DEMBA  35.936389   51.753056 1 155 600 Z2
DEMBA  35.936389   51.753056 RAPSU  36.388889   52.658333 1 155 600 Z2
RAPSU  36.388889   52.658333 DNZ    36.648056   53.188889 1 155 600 Z2
LAR    27.675000   54.415000 LORIX  28.105556   54.725278 1 200 600 Z5
LORIX  28.105556   54.725278 BOTUX  28.974444   55.368056 1 200 600 Z5
BOTUX  28.974444   55.368056 SRJ    29.556111   55.660278 1 200 600 Z5
SRJ    29.556111   55.660278 RAF    30.302500   56.055556 1 200 600 Z5
RAF    30.302500   56.055556 MIRER  30.995278   56.490556 1 200 600 Z5
MIRER  30.995278   56.490556 DAR    31.783056   56.994444 1 200 600 Z5
DAR    31.783056   56.994444 VEGUN  32.959444   57.667500 1 200 600 Z5
VEGUN  32.959444   57.667500 RETOX  33.370833   57.907778 1 200 600 Z5
RETOX  33.370833   57.907778 ALPEX  34.155278   58.372500 1 200 600 Z5
ALPEX  34.155278   58.372500 LOSAN  35.340278   59.093333 1 200 600 Z5
LOSAN  35.340278   59.093333 MSD    36.231111   59.650556 1 200 600 Z5
DNZ    36.648056   53.188889 PUSAL  36.628611   53.809722 1 160 600 Z710
PUSAL  36.628611   53.809722 ODKOL  36.526667   56.117222 1 160 600 Z710
ODKOL  36.526667   56.117222 SBZ    36.169444   57.570833 1 160 600 Z710
RST    37.326111   49.615833 EMAVI  37.280556   50.293611 1 260 600 Z720
EMAVI  37.280556   50.293611 GIVSI  37.175278   51.685833 1 260 600 Z720
GIVSI  37.175278   51.685833 DASEL  37.110000   52.461389 1 260 600 Z720
DASEL  37.110000   52.461389 GGN    36.928889   54.375833 1 260 600 Z720
OXADU  35.143611   51.207222 RUS    35.445278   50.905278 1 200 600 Z725
RUS    35.445278   50.905278 VEBER  35.702500   50.733333 1 150 600 Z725
VEBER  35.702500   50.733333 DAVMI  35.949167   50.566944 1 150 600 Z725
DAVMI  35.949167   50.566944 PAXID  36.284167   50.339167 1 150 600 Z725
PAXID  36.284167   50.339167 DEDLA  36.938889   50.012222 1 150 600 Z725
DEDLA  36.938889   50.012222 RST    37.326111   49.615833 1 150 600 Z725
ALTET  33.535833   47.013056 BUBAV  33.992778   47.603333 1 160 600 Z730
BUBAV  33.992778   47.603333 IVELI  34.583056   48.497778 1 160 600 Z730
IVELI  34.583056   48.497778 HAM    34.866667   48.550278 1 150 600 Z730
PUTMA  37.800000   51.960000 RIGAN  37.595278   51.681111 1 260 600 Z735
UMH    37.687222   45.084167 TUBAR  37.505000   45.435833 1 130 600 Z740
TUBAR  37.505000   45.435833 ROVON  37.266944   45.889444 1 130 600 Z740
ROVON  37.266944   45.889444 SIVOR  36.508056   46.523056 1 160 600 Z740
SIVOR  36.508056   46.523056 PAREX  36.090833   46.865000 1 300 600 Z740
PAREX  36.090833   46.865000 TAVNI  35.635278   46.941944 1 200 600 Z740
TAVNI  35.635278   46.941944 NOLTO  35.243056   46.939722 1 200 600 Z740
NOLTO  35.243056   46.939722 ASLAX  35.268611   46.521667 1 150 600 Z740
ASLAX  35.268611   46.521667 BOXIX  35.290000   46.156667 1 150 600 Z740
AGINA  39.323333   44.086667 KHY    38.433611   44.966111 1 300 600 Z742
GHAZV  36.241111   50.042500 TAKES  35.966667   49.566667 1 050 460 V2
TAKES  35.966667   49.566667 ZIYA   35.950000   49.316667 1 050 460 V2
ZIYA   35.950000   49.316667 ABHAR  36.150000   49.233333 1 050 460 V2
ABHAR  36.150000   49.233333 KILO   36.465278   48.795278 1 050 460 V2
KILO   36.465278   48.795278 ZAJ    36.779444   48.353056 1 050 460 V2
SIBVU  38.745556   45.782500 ULEXI  37.728889   51.108611 1 285 600 Y1
ULEXI  37.728889   51.108611 DAR    31.783056   56.994444 1 285 600 Y1
ZAJ    36.779444   48.353056 ULEXI  37.728889   51.108611 1 285 600 Y2
RST    37.326111   49.615833 DAXIL  34.859722   49.581667 1 285 600 Y3
DAXIL  34.859722   49.581667 DEKBA  34.362500   50.142222 1 285 600 Y3
DEKBA  34.362500   50.142222 SYZ    29.540000   52.588611 1 285 600 Y3
ROVAD  33.525278   53.877778 DHN    35.254167   52.720000 1 285 600 Y4
DHN    35.254167   52.720000 DANEB  36.333611   51.402222 1 285 600 Y4
DANEB  36.333611   51.402222 ZAJ    36.779444   48.353056 1 285 600 Y4
SOGOT  32.668889   55.394167 RUBIL  35.531389   52.990278 1 285 600 Y5
